year,rhum_P1000,rhum_P300,rhum_P500,rhum_P850,shum_P1000,shum_P300,shum_P500,shum_P850,temp_P1000,temp_P300,temp_P500,temp_P850,uwnd_P1000,uwnd_P300,uwnd_P500,uwnd_P850,vvel_P1000,vvel_P300,vvel_P500,vvel_P850,vwnd_P1000,vwnd_P300,vwnd_P500,vwnd_P850,zpt_P1000,zpt_P300,zpt_P500,zpt_P850,hwds
1987,46.98781904910045,31.204740497035235,25.51826350625937,64.65877800449775,0.0134441250220014,0.0001472627438468,0.0009881567687987,0.0104883201050599,31.609485183658197,-34.64971079460268,-8.502435044977489,19.11408282233885,1.1627170846689654,23.54051361304348,13.843212798134934,4.387316669481259,-0.0308412004086877,0.0212122880435719,0.0570379339394302,-0.1193023565662286,2.254376698825187,2.9097363774453897,-1.05637842607485,3.0384365649687406,560.9680307604198,93863.02062218892,56980.36417428786,14571.36306128186,13
1988,55.90587476724138,31.62595214535233,25.853080377008997,68.38039651424289,0.0152059077050599,0.0002013378168764,0.0012218961184737,0.0113085446470015,30.62386663793105,-31.40900287481257,-6.21887907421287,19.246300940779637,1.0773587719059594,25.16532076138156,14.717107923379311,4.703761212748126,-0.0233820463955551,-0.0158166879344063,0.0190631248292889,-0.0408992302032578,2.075258064326874,2.4994576377525863,-0.7605919684314467,3.5643859154819717,404.3011841491829,94384.36215142428,57040.56121551725,14401.328062968516,5
1989,43.36365471626687,33.46059986495502,26.73250637011619,63.54077876874063,0.0126999759094827,0.0001964474943635,0.0012509788330202,0.0105896914621439,31.981847470015012,-32.95515287481257,-6.870164257871043,19.34596721889058,1.7122865762559596,21.998477710058097,13.87614372506934,4.176307610583695,-0.0260313879806421,0.0086342427891866,0.0304841758183673,-0.1131800919752848,1.633661563482871,1.384356143403036,-1.143140629967541,2.790868511699925,342.8038559569903,94111.64477886056,56956.93149550224,14367.58566304348,14
1990,62.24986873800599,33.15001973591829,32.61417611975263,71.2444662233883,0.015400898955922,0.0002233232216514,0.0014348010232676,0.0109592049703148,28.6227168028486,-32.24918709145425,-7.714876724137909,18.03311729010497,0.5835953725557721,25.965403444940037,14.693344072023612,4.202564468127924,-0.0244296805182017,-0.089519688818877,-0.0730576534972114,-0.0853674389771064,1.787900281030135,0.2323926350190405,-0.6194603866720015,2.7232008971983133,483.244984044674,93983.81281484256,56849.07152961019,14401.93823332084,0
1991,59.58610202698651,36.2522700177024,29.746557780865817,73.29584372863569,0.0156655099241379,0.0002234232263195,0.0013403176848009,0.0121441654574962,30.158514141679184,-32.908685603448255,-6.810888114692632,19.27792732758623,0.9895926316450562,25.008824892814843,14.425296544231632,5.302693858347077,-0.0247168229863062,-0.1457073013752548,-0.1377993314647001,-0.1028539892062342,1.892778645241754,1.6631710288557349,-1.2043077399977398,3.1253536960275152,492.0672580092017,94243.07660607196,57095.325056596696,14485.738868628188,0
1992,44.307562667541234,38.697595581409296,26.41443766011994,64.06154821270614,0.013056979193853,0.0001943525140903,0.0010922550130344,0.0107277716940479,32.13275735382311,-34.12430893928034,-7.027615033733111,19.480339280359843,2.058717094996289,24.86806743734633,16.266785191941526,5.332250047144265,-0.0291001210639692,0.0227358268856821,0.072942387753889,-0.0918547709390372,2.2932642373199776,0.0115294926027736,-3.074985019055922,2.793734661751612,468.19946689018,94163.55346514244,57092.23851649175,14500.432797413794,14
1993,58.77057384595202,35.63238951416792,31.805990990329832,66.38027940311095,0.0143364880556971,0.0002013634896759,0.0013239981782931,0.0105239923022113,28.87358765742131,-33.52738447901047,-7.908584576461746,18.45576993628188,0.8244509160082459,24.80635516544228,14.946949226505998,4.9463994924406665,-0.0252188992961611,-0.1197873667920277,-0.0876807046431409,-0.0444193815609145,1.4594219144321814,2.001890051181709,-1.4910604815352324,2.2960615658092203,582.8420984662557,93973.16366379312,56965.93361206897,14512.869047413791,0
1994,56.7316568452024,31.29072828688156,28.358194331994,68.53908500712144,0.0151272098755247,0.0001886429775269,0.0012646997247353,0.0112985324695652,30.38564167541232,-32.65875713268363,-6.829273362068943,19.249467754872587,0.668066930786754,25.369938336581708,14.364105731810346,4.690843496577586,-0.0267804934179238,-0.0222208982446214,-0.0210656092657833,-0.0558534480178129,1.8231681001595652,1.895997452424288,-1.187713245458021,2.774309111960645,496.6192392456147,94244.75335832084,57081.39727173913,14487.762449212894,0
1995,47.651614564842575,37.64780581907796,33.95181758586956,65.35992799437781,0.013939414988943,0.0002647341790758,0.0016081675549336,0.01117785663482,31.842574224137955,-32.41330008245875,-6.745797226386784,19.69983867691157,1.362592797754914,22.6230349000071,14.007630573853822,4.7547012157031485,-0.0262551968926477,-0.0257289316484846,0.0130550929949737,-0.0915347136163006,1.8353955156213009,3.5812127991425524,-0.4924734932877998,2.4561575559194155,439.7581607991005,94325.37316904048,57087.88757683658,14474.975031671664,13
1996,51.2589914673913,26.884702288080963,23.933995334070463,69.93169447226387,0.014911406654835,0.0001594880900798,0.0010646623763497,0.0118367535923913,31.78231443778113,-32.64816023238378,-7.029591210644655,19.669565266116965,1.258290155463493,23.28391664022114,13.763733678293852,4.603242278361694,-0.0263682645025625,0.033185389106428,0.0344557053365757,-0.1001568673858635,2.258196846936784,1.749526908430105,-1.696486595231984,3.276234674070764,364.0704557275113,94179.8913868066,57003.00705134933,14401.721901424287,8
